date,country,province,city,confirmed,suspected,cured,dead
2020-02-08,China,AnHuiProvince,ChuZhouCity,11,0,2,0
2020-02-08,China,AnHuiProvince,FuYangCity,113,0,11,0
2020-02-08,China,AnHuiProvince,SuZhouCity,28,0,1,0
2020-02-08,China,AnHuiProvince,LiuAnCity,51,0,2,0
2020-02-08,China,AnHuiProvince,BoZhouCity,81,0,5,0
2020-02-08,China,AnHuiProvince,ChiZhouCity,11,0,1,0
2020-02-08,China,AnHuiProvince,XuanChengCity,5,0,2,0
2020-02-08,China,FuJianProvince,,250,0,24,0
2020-02-08,China,FuJianProvince,WeiGongBuLaiYuan,0,0,0,0
2020-02-08,China,FuJianProvince,FuZhouCity,59,0,10,0
2020-02-08,China,FuJianProvince,ShaMenCity,25,0,2,0
2020-02-08,China,FuJianProvince,PuTianCity,47,0,1,0
2020-02-08,China,FuJianProvince,SanMingCity,12,0,1,0
2020-02-08,China,FuJianProvince,QuanZhouCity,40,0,4,0
2020-02-08,China,FuJianProvince,ZhangZhouCity,16,0,1,0
2020-02-08,China,FuJianProvince,NanPingCity,14,0,1,0
2020-02-08,China,FuJianProvince,LongYanCity,5,0,0,0
2020-02-08,China,FuJianProvince,NingDeCity,21,0,4,0
2020-02-08,China,JiangXiProvince,,739,0,72,0
2020-02-08,China,JiangXiProvince,NanChangCity,168,0,20,0
2020-02-08,China,JiangXiProvince,JingDeZhenCity,4,0,1,0
2020-02-08,China,JiangXiProvince,PingXiangCity,24,0,1,0
2020-02-08,China,JiangXiProvince,JiuJiangCity,97,0,4,0
2020-02-08,China,JiangXiProvince,XinYuCity,95,0,8,0
2020-02-08,China,JiangXiProvince,YingTanCity,11,0,0,0
2020-02-08,China,JiangXiProvince,GanZhouCity,64,0,2,0
2020-02-08,China,JiangXiProvince,JiAnCity,17,0,1,0
2020-02-08,China,JiangXiProvince,YiChunCity,67,0,6,0
2020-02-08,China,JiangXiProvince,FuZhouCity,59,0,7,0
2020-02-08,China,JiangXiProvince,ShangRaoCity,92,0,5,0
2020-02-08,China,ShanDongProvince,,435,0,50,1
2020-02-08,China,ShanDongProvince,JiNanCity,42,0,3,0
2020-02-08,China,ShanDongProvince,QingDaoCity,46,0,7,0
2020-02-08,China,ShanDongProvince,ZiBoCity,15,0,1,0
2020-02-08,China,ShanDongProvince,ZaoZhuangCity,20,0,0,0
2020-02-08,China,ShanDongProvince,DongYingCity,0,0,0,0
2020-02-08,China,ShanDongProvince,YanTaiCity,35,0,2,0
2020-02-08,China,ShanDongProvince,WeiFangCity,31,0,0,0
2020-02-08,China,ShanDongProvince,JiNingCity,38,0,8,0
2020-02-08,China,ShanDongProvince,TaiAnCity,20,0,1,0
2020-02-08,China,ShanDongProvince,WeiHaiCity,33,0,5,0
2020-02-08,China,ShanDongProvince,RiZhaoCity,15,0,2,0
2020-02-08,China,ShanDongProvince,LinYiCity,40,0,3,0
2020-02-08,China,ShanDongProvince,DeZhouCity,29,0,2,0
2020-02-08,China,ShanDongProvince,LiaoChengCity,27,0,1,0
2020-02-08,China,ShanDongProvince,BinZhouCity,11,0,4,0
2020-02-08,China,ShanDongProvince,HeZeCity,14,0,3,0
2020-02-08,China,HeNanProvince,,1033,0,131,6
2020-02-08,China,HeNanProvince,WeiGongBuLaiYuan,0,0,0,1
2020-02-08,China,HeNanProvince,ZhengZhouCity,120,0,28,0
2020-02-08,China,HeNanProvince,KaiFengCity,21,0,1,0
2020-02-08,China,HeNanProvince,LuoYangCity,25,0,2,0
2020-02-08,China,HeNanProvince,PingDingShanCity,48,0,5,1
2020-02-08,China,HeNanProvince,AnYangCity,43,0,3,0
2020-02-08,China,HeNanProvince,HeBiCity,13,0,0,0
2020-02-08,China,HeNanProvince,XinXiangCity,43,0,4,0
2020-02-08,China,HeNanProvince,JiaoZuoCity,20,0,1,0
2020-02-08,China,HeNanProvince,PuYangCity,7,0,0,0
2020-02-08,China,HeNanProvince,XuChangCity,30,0,2,0
2020-02-08,China,HeNanProvince,LuoHeCity,29,0,4,0
2020-02-08,China,HeNanProvince,SanMenXiaCity,7,0,3,0
2020-02-08,China,HeNanProvince,NanYangCity,128,0,11,2
2020-02-08,China,HeNanProvince,ShangQiuCity,76,0,5,0
2020-02-08,China,HeNanProvince,XinYangCity,192,0,24,0
2020-02-08,China,HeNanProvince,ZhouKouCity,62,0,10,0
2020-02-08,China,HeNanProvince,ZhuMaDianCity,113,0,5,0
2020-02-08,China,HeNanProvince,JiYuanCity,4,0,0,0
2020-02-08,China,HuBeiProvince,,27013,0,1439,780
2020-02-08,China,HuBeiProvince,WeiGongBuLaiYuan,0,0,37,0
2020-02-08,China,HuBeiProvince,WuHanCity,13603,0,662,545
2020-02-08,China,HuBeiProvince,HuangShiCity,703,0,48,2
2020-02-08,China,HuBeiProvince,ShiYanCity,438,0,39,0
2020-02-08,China,HuBeiProvince,YiChangCity,633,0,24,8
2020-02-08,China,HuBeiProvince,XiangYangCity,907,0,34,5
2020-02-08,China,HuBeiProvince,EZhouCity,569,0,33,20
2020-02-08,China,HuBeiProvince,JingMenCity,588,0,37,18
2020-02-08,China,HuBeiProvince,XiaoGanCity,2313,0,42,26
2020-02-08,China,HuBeiProvince,JingZhouCity,941,0,30,11
2020-02-08,China,HuBeiProvince,HuangGangCity,2041,0,105,36
2020-02-08,China,HuBeiProvince,XianNingCity,476,0,16,2
2020-02-08,China,HuBeiProvince,SuiZhouCity,953,0,23,9
2020-02-08,China,HuBeiProvince,EnShiTuJiaZuMiaoZuZiZhiZhou,160,0,17,0
2020-02-08,China,HuBeiProvince,XianTaoCity,359,0,14,5
2020-02-08,China,HuBeiProvince,QianJiangCity,80,0,1,2
2020-02-08,China,HuBeiProvince,TianMenCity,179,0,1,10
2020-02-08,China,HuBeiProvince,ShenNongJiaLinQu,10,0,2,0
2020-02-08,China,HuNanProvince,,838,0,159,1
2020-02-08,China,HuNanProvince,ZhangShaCity,196,0,27,0
2020-02-08,China,HuNanProvince,ZhuZhouCity,48,0,8,0
2020-02-08,China,HuNanProvince,XiangTanCity,28,0,10,0
2020-02-08,China,HuNanProvince,HengYangCity,43,0,13,0
2020-02-08,China,HuNanProvince,ShaoYangCity,86,0,18,0
2020-02-08,China,HuNanProvince,YueYangCity,111,0,10,1
2020-02-08,China,HuNanProvince,ChangDeCity,66,0,15,0
2020-02-08,China,HuNanProvince,ZhangJiaJieCity,5,0,2,0
2020-02-08,China,HuNanProvince,YiYangCity,44,0,10,0
2020-02-08,China,HuNanProvince,ChenZhouCity,31,0,8,0
2020-02-08,China,HuNanProvince,YongZhouCity,40,0,10,0
2020-02-08,China,HuNanProvince,HuaiHuaCity,38,0,14,0
2020-02-08,China,HuNanProvince,LouDiCity,59,0,7,0
2020-02-08,China,HuNanProvince,XiangXiTuJiaZuMiaoZuZiZhiZhou,8,0,3,0
2020-02-08,China,GuangDongProvince,,1120,0,125,1
2020-02-08,China,GuangDongProvince,WeiGongBuLaiYuan,0,0,4,0
2020-02-08,China,GuangDongProvince,GuangZhouCity,301,0,27,0
2020-02-08,China,GuangDongProvince,ShaoGuanCity,6,0,2,0
2020-02-08,China,GuangDongProvince,ShenZhenCity,354,0,39,0
2020-02-08,China,GuangDongProvince,ZhuHaiCity,83,0,4,0
2020-02-08,China,GuangDongProvince,ShanTouCity,25,0,3,0
2020-02-08,China,GuangDongProvince,FuShanCity,64,0,4,0
2020-02-08,China,GuangDongProvince,JiangMenCity,15,0,1,0
2020-02-08,China,GuangDongProvince,ZhanJiangCity,20,0,6,0
2020-02-08,China,GuangDongProvince,MaoMingCity,8,0,1,0
2020-02-08,China,GuangDongProvince,ZhaoQingCity,14,0,1,1
2020-02-08,China,GuangDongProvince,HuiZhouCity,47,0,1,0
2020-02-08,China,GuangDongProvince,MeiZhouCity,13,0,4,0
2020-02-08,China,GuangDongProvince,ShanWeiCity,5,0,1,0
2020-02-08,China,GuangDongProvince,HeYuanCity,3,0,0,0
2020-02-08,China,GuangDongProvince,YangJiangCity,13,0,1,0
2020-02-08,China,GuangDongProvince,QingYuanCity,10,0,3,0
2020-02-08,China,GuangDongProvince,DongGuanCity,56,0,1,0
2020-02-08,China,GuangDongProvince,ZhongShanCity,46,0,11,0
2020-02-08,China,GuangDongProvince,ChaoZhouCity,5,0,0,0
2020-02-08,China,GuangDongProvince,JieYangCity,7,0,1,0
2020-02-08,China,GuangDongProvince,YunFuCity,0,0,0,0
2020-02-08,China,GuangXiZhuangZuZiZhiQu,,195,0,18,1
2020-02-08,China,GuangXiZhuangZuZiZhiQu,WeiGongBuLaiYuan,0,0,3,0
2020-02-08,China,GuangXiZhuangZuZiZhiQu,NanNingCity,32,0,0,0
2020-02-08,China,GuangXiZhuangZuZiZhiQu,LiuZhouCity,20,0,3,0
2020-02-08,China,GuangXiZhuangZuZiZhiQu,GuiLinCity,29,0,5,0
2020-02-08,China,GuangXiZhuangZuZiZhiQu,WuZhouCity,5,0,2,0
2020-02-08,China,GuangXiZhuangZuZiZhiQu,BeiHaiCity,32,0,2,0
2020-02-08,China,GuangXiZhuangZuZiZhiQu,FangChengGangCity,16,0,1,0
2020-02-08,China,GuangXiZhuangZuZiZhiQu,QinZhouCity,8,0,0,0
2020-02-08,China,GuangXiZhuangZuZiZhiQu,GuiGangCity,7,0,0,0
2020-02-08,China,GuangXiZhuangZuZiZhiQu,YuLinCity,9,0,1,0
2020-02-08,China,GuangXiZhuangZuZiZhiQu,BaiSeCity,3,0,0,0
2020-02-08,China,GuangXiZhuangZuZiZhiQu,HeZhouCity,4,0,0,0
2020-02-08,China,GuangXiZhuangZuZiZhiQu,HeChiCity,15,0,0,0
2020-02-08,China,GuangXiZhuangZuZiZhiQu,LaiBinCity,3,0,0,0
2020-02-08,China,GuangXiZhuangZuZiZhiQu,ChongZuoCity,0,0,0,0
2020-02-08,China,HaiNanProvince,,128,0,15,2
2020-02-08,China,HaiNanProvince,WeiGongBuLaiYuan,0,0,0,0
2020-02-08,China,HaiNanProvince,HaiKouCity,24,0,2,0
2020-02-08,China,HaiNanProvince,SanYaCity,37,0,8,1
2020-02-08,China,HaiNanProvince,SanShaCity,0,0,0,0
2020-02-08,China,HaiNanProvince,DanZhouCity,11,0,1,0
2020-02-08,China,HaiNanProvince,WuZhiShanCity,0,0,0,0
2020-02-08,China,HaiNanProvince,QiongHaiCity,6,0,0,0
2020-02-08,China,HaiNanProvince,WenChangCity,3,0,0,0
2020-02-08,China,HaiNanProvince,WanNingCity,12,0,0,0
2020-02-08,China,HaiNanProvince,DongFangCity,3,0,0,0
2020-02-08,China,HaiNanProvince,DingAnXian,3,0,0,0
2020-02-08,China,HaiNanProvince,TunChangXian,0,0,0,0
2020-02-08,China,HaiNanProvince,ChengMaiXian,7,0,1,1
2020-02-08,China,HaiNanProvince,LinGaoXian,5,0,0,0
2020-02-08,China,HaiNanProvince,BaiShaLiZuZiZhiXian,0,0,0,0
2020-02-08,China,HaiNanProvince,ChangJiangLiZuZiZhiXian,5,0,0,0
2020-02-08,China,HaiNanProvince,LeDongLiZuZiZhiXian,1,0,0,0
2020-02-08,China,HaiNanProvince,LingShuiLiZuZiZhiXian,4,0,0,0
2020-02-08,China,HaiNanProvince,BaoTingLiZuMiaoZuZiZhiXian,2,0,0,0
2020-02-08,China,HaiNanProvince,QiongZhongLiZuMiaoZuZiZhiXian,1,0,1,0
2020-02-08,China,ZhongQingCity,,446,0,39,2
2020-02-08,China,ZhongQingCity,WanShengJingKaiQu,1,0,0,0
2020-02-08,China,ZhongQingCity,LiangJiangXinQu,16,0,0,0
2020-02-08,China,ZhongQingCity,GaoXinQu,4,0,0,0
2020-02-08,China,ZhongQingCity,WanZhouQu,78,0,6,1
2020-02-08,China,ZhongQingCity,FuLingQu,3,0,0,0
2020-02-08,China,ZhongQingCity,YuZhongQu,20,0,1,0
2020-02-08,China,ZhongQingCity,DaDuKouQu,7,0,1,0
2020-02-08,China,ZhongQingCity,JiangBeiQu,20,0,1,0
2020-02-08,China,ZhongQingCity,ShaPingBaQu,2,0,0,0
2020-02-08,China,ZhongQingCity,JiuLongPoQu,19,0,1,1
2020-02-08,China,ZhongQingCity,NanAnQu,8,0,0,0
2020-02-08,China,ZhongQingCity,BeiBeiQu,0,0,0,0
2020-02-08,China,ZhongQingCity,QiJiangQu,15,0,0,0
2020-02-08,China,ZhongQingCity,DaZuQu,10,0,0,0
2020-02-08,China,ZhongQingCity,YuBeiQu,12,0,2,0
2020-02-08,China,ZhongQingCity,BaNanQu,3,0,0,0
2020-02-08,China,ZhongQingCity,QianJiangQu,2,0,0,0
2020-02-08,China,ZhongQingCity,ZhangShouQu,12,0,2,0
2020-02-08,China,ZhongQingCity,JiangJinQu,4,0,1,0
2020-02-08,China,ZhongQingCity,HeChuanQu,16,0,1,0
2020-02-08,China,ZhongQingCity,YongChuanQu,3,0,1,0
2020-02-08,China,ZhongQingCity,NanChuanQu,0,0,0,0
2020-02-08,China,ZhongQingCity,BiShanQu,8,0,0,0
2020-02-08,China,ZhongQingCity,TongLiangQu,7,0,0,0
2020-02-08,China,ZhongQingCity,TongNanQu,13,0,0,0
2020-02-08,China,ZhongQingCity,RongChangQu,8,0,0,0
2020-02-08,China,ZhongQingCity,KaiZhouQu,18,0,2,0
2020-02-08,China,ZhongQingCity,LiangPingQu,4,0,1,0
2020-02-08,China,ZhongQingCity,WuLongQu,1,0,0,0
2020-02-08,China,ZhongQingCity,ChengKouXian,2,0,1,0
2020-02-08,China,ZhongQingCity,FengDouXian,9,0,1,0
2020-02-08,China,ZhongQingCity,DianJiangXian,18,0,1,0
2020-02-08,China,ZhongQingCity,ZhongXian,16,0,2,0
2020-02-08,China,ZhongQingCity,YunYangXian,20,0,7,0
2020-02-08,China,ZhongQingCity,FengJieXian,14,0,1,0
2020-02-08,China,ZhongQingCity,WuShanXian,8,0,4,0
2020-02-08,China,ZhongQingCity,WuXiXian,11,0,1,0
2020-02-08,China,ZhongQingCity,ShiZhuTuJiaZuZiZhiXian,12,0,0,0
2020-02-08,China,ZhongQingCity,XiuShanTuJiaZuMiaoZuZiZhiXian,1,0,1,0
2020-02-08,China,ZhongQingCity,YouYangTuJiaZuMiaoZuZiZhiXian,1,0,0,0
2020-02-08,China,ZhongQingCity,PengShuiMiaoZuTuJiaZuZiZhiXian,2,0,0,0
2020-02-08,China,SiChuanProvince,,386,0,60,1
2020-02-08,China,SiChuanProvince,WeiGongBuLaiYuan,0,0,0,0
2020-02-08,China,SiChuanProvince,ChengDouCity,109,0,33,1
2020-02-08,China,SiChuanProvince,ZiGongCity,9,0,2,0
2020-02-08,China,SiChuanProvince,PanZhiHuaCity,12,0,3,0
2020-02-08,China,SiChuanProvince,LuZhouCity,13,0,2,0
2020-02-08,China,SiChuanProvince,DeYangCity,13,0,0,0
2020-02-08,China,SiChuanProvince,MianYangCity,20,0,3,0
2020-02-08,China,SiChuanProvince,GuangYuanCity,6,0,0,0
2020-02-08,China,SiChuanProvince,SuiNingCity,6,0,2,0
2020-02-08,China,SiChuanProvince,NeiJiangCity,17,0,2,0
2020-02-08,China,SiChuanProvince,LeShanCity,3,0,0,0
2020-02-08,China,SiChuanProvince,NanChongCity,31,0,2,0
2020-02-08,China,SiChuanProvince,MeiShanCity,6,0,1,0
2020-02-08,China,SiChuanProvince,YiBinCity,9,0,0,0
2020-02-08,China,SiChuanProvince,GuangAnCity,28,0,3,0
2020-02-08,China,SiChuanProvince,DaZhouCity,25,0,5,0
2020-02-08,China,SiChuanProvince,YaAnCity,6,0,1,0
2020-02-08,China,SiChuanProvince,BaZhongCity,21,0,1,0
2020-02-08,China,SiChuanProvince,ZiYangCity,2,0,0,0
2020-02-08,China,SiChuanProvince,ABaCangZuQiangZuZiZhiZhou,1,0,0,0
2020-02-08,China,SiChuanProvince,GanZiCangZuZiZhiZhou,17,0,0,0
2020-02-08,China,SiChuanProvince,LiangShanYiZuZiZhiZhou,9,0,0,0
2020-02-08,China,GuiZhouProvince,,96,0,7,1
2020-02-08,China,GuiZhouProvince,GuiYangCity,18,0,1,0
2020-02-08,China,GuiZhouProvince,LiuPanShuiCity,9,0,0,1
2020-02-08,China,GuiZhouProvince,ZunYiCity,15,0,1,0
2020-02-08,China,GuiZhouProvince,AnShunCity,4,0,0,0
2020-02-08,China,GuiZhouProvince,BiJieCity,21,0,0,0
2020-02-08,China,GuiZhouProvince,TongRenCity,6,0,2,0
2020-02-08,China,GuiZhouProvince,QianXiNanBuYiZuMiaoZuZiZhiZhou,4,0,0,0
2020-02-08,China,GuiZhouProvince,QianDongNanMiaoZuDongZuZiZhiZhou,5,0,0,0
2020-02-08,China,GuiZhouProvince,QianNanBuYiZuMiaoZuZiZhiZhou,7,0,3,0
2020-02-08,China,YunNanProvince,,140,0,17,0
2020-02-08,China,YunNanProvince,WeiGongBuLaiYuan,0,0,1,0
2020-02-08,China,YunNanProvince,KunMingCity,41,0,6,0
2020-02-08,China,YunNanProvince,QuJingCity,11,0,1,0
2020-02-08,China,YunNanProvince,YuXiCity,14,0,2,0
2020-02-08,China,YunNanProvince,BaoShanCity,9,0,0,0
2020-02-08,China,YunNanProvince,ZhaoTongCity,10,0,1,0
2020-02-08,China,YunNanProvince,LiJiangCity,7,0,1,0
2020-02-08,China,YunNanProvince,PuErCity,4,0,0,0
2020-02-08,China,YunNanProvince,LinCangCity,1,0,0,0
2020-02-08,China,YunNanProvince,ChuXiongYiZuZiZhiZhou,4,0,0,0
2020-02-08,China,YunNanProvince,HongHeHaNiZuYiZuZiZhiZhou,5,0,1,0
2020-02-08,China,YunNanProvince,WenShanZhuangZuMiaoZuZiZhiZhou,1,0,0,0
2020-02-08,China,YunNanProvince,XiShuangBanNaDaiZuZiZhiZhou,15,0,2,0
2020-02-08,China,YunNanProvince,DaLiBaiZuZiZhiZhou,11,0,2,0
2020-02-08,China,YunNanProvince,DeHongDaiZuJingPoZuZiZhiZhou,5,0,0,0
2020-02-08,China,YunNanProvince,NuJiangLiSuZuZiZhiZhou,0,0,0,0
2020-02-08,China,YunNanProvince,DiQingCangZuZiZhiZhou,0,0,0,0
2020-02-08,China,XiCangZiZhiQu,,1,0,0,0
2020-02-08,China,XiCangZiZhiQu,LaSaCity,1,0,0,0
2020-02-08,China,XiCangZiZhiQu,RiKaZeCity,0,0,0,0
2020-02-08,China,XiCangZiZhiQu,ChangDouCity,0,0,0,0
2020-02-08,China,XiCangZiZhiQu,LinZhiCity,0,0,0,0
2020-02-08,China,XiCangZiZhiQu,ShanNanCity,0,0,0,0
2020-02-08,China,XiCangZiZhiQu,NaQuCity,0,0,0,0
2020-02-08,China,XiCangZiZhiQu,ALiDeQu,0,0,0,0
2020-02-08,China,ShanXiProvince,,195,0,17,0
2020-02-08,China,ShanXiProvince,WeiGongBuLaiYuan,0,0,0,0
2020-02-08,China,ShanXiProvince,YangLingShiFanQu,1,0,0,0
2020-02-08,China,ShanXiProvince,XiAnCity,88,0,10,0
2020-02-08,China,ShanXiProvince,TongChuanCity,8,0,4,0
2020-02-08,China,ShanXiProvince,BaoJiCity,12,0,2,0
2020-02-08,China,ShanXiProvince,XianYangCity,16,0,2,0
2020-02-08,China,ShanXiProvince,WeiNanCity,9,0,0,0
2020-02-08,China,ShanXiProvince,HanChengCity,1,0,0,0
2020-02-08,China,ShanXiProvince,YanAnCity,8,0,0,0
2020-02-08,China,ShanXiProvince,HanZhongCity,21,0,0,0
2020-02-08,China,ShanXiProvince,YuLinCity,3,0,0,0
2020-02-08,China,ShanXiProvince,AnKangCity,21,0,1,0
2020-02-08,China,ShanXiProvince,ShangLuoCity,7,0,1,0
2020-02-08,China,GanSuProvince,,79,0,12,1
2020-02-08,China,GanSuProvince,WeiGongBuLaiYuan,0,0,5,0
2020-02-08,China,GanSuProvince,LanZhouCity,33,0,3,1
2020-02-08,China,GanSuProvince,JiaYuGuanCity,0,0,0,0
2020-02-08,China,GanSuProvince,JinChangCity,1,0,0,0
2020-02-08,China,GanSuProvince,BaiYinCity,4,0,0,0
2020-02-08,China,GanSuProvince,TianShuiCity,12,0,1,0
2020-02-08,China,GanSuProvince,WuWeiCity,0,0,0,0
2020-02-08,China,GanSuProvince,ZhangYeCity,2,0,0,0
2020-02-08,China,GanSuProvince,PingLiangCity,4,0,0,0
2020-02-08,China,GanSuProvince,JiuQuanCity,0,0,0,0
2020-02-08,China,GanSuProvince,QingYangCity,2,0,0,0
2020-02-08,China,GanSuProvince,DingXiCity,8,0,1,0
2020-02-08,China,GanSuProvince,LongNanCity,4,0,0,0
2020-02-08,China,GanSuProvince,LinXiaHuiZuZiZhiZhou,3,0,2,0
2020-02-08,China,GanSuProvince,GanNanCangZuZiZhiZhou,6,0,0,0
2020-02-08,China,QingHaiProvince,,18,0,3,0
2020-02-08,China,QingHaiProvince,XiNingCity,15,0,3,0
2020-02-08,China,QingHaiProvince,HaiDongCity,0,0,0,0
2020-02-08,China,QingHaiProvince,HaiBeiCangZuZiZhiZhou,3,0,0,0
2020-02-08,China,QingHaiProvince,HuangNanCangZuZiZhiZhou,0,0,0,0
2020-02-08,China,QingHaiProvince,HaiNanCangZuZiZhiZhou,0,0,0,0
2020-02-08,China,QingHaiProvince,GuoLuoCangZuZiZhiZhou,0,0,0,0
2020-02-08,China,QingHaiProvince,YuShuCangZuZiZhiZhou,0,0,0,0
2020-02-08,China,QingHaiProvince,HaiXiMengGuZuCangZuZiZhiZhou,0,0,0,0
2020-02-08,China,NingXiaHuiZuZiZhiQu,,45,0,13,0
2020-02-08,China,NingXiaHuiZuZiZhiQu,NingDongGuanWeiHui,1,0,0,0
2020-02-08,China,NingXiaHuiZuZiZhiQu,WeiGongBuLaiYuan,0,0,8,0
2020-02-08,China,NingXiaHuiZuZiZhiQu,YinChuanCity,29,0,3,0
2020-02-08,China,NingXiaHuiZuZiZhiQu,ShiZuiShanCity,1,0,0,0
2020-02-08,China,NingXiaHuiZuZiZhiQu,WuZhongCity,9,0,0,0
2020-02-08,China,NingXiaHuiZuZiZhiQu,GuYuanCity,2,0,2,0
2020-02-08,China,NingXiaHuiZuZiZhiQu,ZhongWeiCity,3,0,0,0
2020-02-08,China,XinJiangWeiWuErZiZhiQu,,45,0,0,0
2020-02-08,China,XinJiangWeiWuErZiZhiQu,DiQiShi,1,0,0,0
2020-02-08,China,XinJiangWeiWuErZiZhiQu,DiJiuShi,4,0,0,0
2020-02-08,China,XinJiangWeiWuErZiZhiQu,DiShiErShi,1,0,0,0
2020-02-08,China,XinJiangWeiWuErZiZhiQu,WuLuMuQiCity,19,0,0,0
2020-02-08,China,XinJiangWeiWuErZiZhiQu,KeLaMaYiCity,0,0,0,0
2020-02-08,China,XinJiangWeiWuErZiZhiQu,TuLuFanCity,1,0,0,0
2020-02-08,China,XinJiangWeiWuErZiZhiQu,HaMiCity,0,0,0,0
2020-02-08,China,XinJiangWeiWuErZiZhiQu,ChangJiHuiZuZiZhiZhou,2,0,0,0
2020-02-08,China,XinJiangWeiWuErZiZhiQu,BoErTaLaMengGuZiZhiZhou,0,0,0,0
2020-02-08,China,XinJiangWeiWuErZiZhiQu,BaYinGuoLengMengGuZiZhiZhou,2,0,0,0
2020-02-08,China,XinJiangWeiWuErZiZhiQu,AKeSuDeQu,1,0,0,0
2020-02-08,China,XinJiangWeiWuErZiZhiQu,KeZiLeiSuKeErKeZiZiZhiZhou,0,0,0,0
2020-02-08,China,XinJiangWeiWuErZiZhiQu,KaShenDeQu,0,0,0,0
2020-02-08,China,XinJiangWeiWuErZiZhiQu,HeTianDeQu,0,0,0,0
2020-02-08,China,XinJiangWeiWuErZiZhiQu,YiLiHaSaKeZiZhiZhou,9,0,0,0
2020-02-08,China,XinJiangWeiWuErZiZhiQu,TaChengDeQu,0,0,0,0
2020-02-08,China,XinJiangWeiWuErZiZhiQu,ALeiTaiDeQu,0,0,0,0
2020-02-08,China,XinJiangWeiWuErZiZhiQu,ShiHeZiCity,1,0,0,0
2020-02-08,China,XinJiangWeiWuErZiZhiQu,ALaErCity,0,0,0,0
2020-02-08,China,XinJiangWeiWuErZiZhiQu,TuMuShuKeCity,0,0,0,0
2020-02-08,China,XinJiangWeiWuErZiZhiQu,WuJiaQuCity,1,0,0,0
2020-02-08,China,XinJiangWeiWuErZiZhiQu,BeiTunCity,0,0,0,0
2020-02-08,China,XinJiangWeiWuErZiZhiQu,TieMenGuanCity,0,0,0,0
2020-02-08,China,XinJiangWeiWuErZiZhiQu,ShuangHeCity,0,0,0,0
2020-02-08,China,XinJiangWeiWuErZiZhiQu,KeKeDaLaCity,0,0,0,0
2020-02-08,China,XinJiangWeiWuErZiZhiQu,KunYuCity,0,0,0,0
2020-02-08,China,TaiWanProvince,,17,0,1,0
2020-02-08,China,TaiWanProvince,TaiWan,17,0,1,0
2020-02-08,China,XiangGangTeBieXingZhengQu,,26,0,0,1
2020-02-08,China,XiangGangTeBieXingZhengQu,XiangGang,26,0,0,1
2020-02-08,China,AoMenTeBieXingZhengQu,,10,0,1,0
2020-02-08,China,AoMenTeBieXingZhengQu,AoMen,10,0,1,0
2020-02-08,Germany,,,13,0,0,0
2020-02-08,Spain,,,1,0,0,0
2020-02-08,FenLan,,,1,0,1,0
2020-02-08,France,,,11,0,0,0
2020-02-08,YingGuo,,,3,0,0,0
2020-02-08,YinDu,,,3,0,0,0
2020-02-08,Italy,,,3,0,0,0
2020-02-08,Japan,,,89,0,1,0
2020-02-08,JianPuZhai,,,1,0,0,0
2020-02-08,Korea,,,24,0,2,0
2020-02-08,SiLiLanKa,,,1,0,1,0
2020-02-08,Malaysia,,,16,0,2,0
2020-02-08,Nepal,,,1,0,0,0
2020-02-08,FeiLvBin,,,3,0,0,1
2020-02-08,ELuoSi,,,2,0,0,0
2020-02-08,RuiDian,,,1,0,0,0
2020-02-08,Singapore,,,33,0,2,0
2020-02-08,Thailand,,,32,0,8,0
2020-02-08,US,,,12,0,3,0
2020-02-08,Vietnam,,,13,0,3,0
2020-02-09,ALianQiu,,,7,0,0,0
2020-02-09,Australia,,,15,0,3,0
2020-02-09,BiLiShi,,,1,0,0,0
2020-02-09,Canada,,,7,0,1,0
2020-02-09,China,,,40224,23589,3283,909
2020-02-09,China,BeiJingCity,,337,0,44,2
2020-02-09,China,BeiJingCity,WaiDeLaiJing,24,0,2,0
2020-02-09,China,BeiJingCity,WeiGongBuLaiYuan,0,0,33,2
2020-02-09,China,BeiJingCity,DongChengQu,9,0,0,0
2020-02-09,China,BeiJingCity,XiChengQu,38,0,0,0
2020-02-09,China,BeiJingCity,ChaoYangQu,55,0,0,0
2020-02-09,China,BeiJingCity,FengTaiQu,27,0,0,0
2020-02-09,China,BeiJingCity,ShiJingShanQu,13,0,0,0
2020-02-09,China,BeiJingCity,HaiDianQu,52,0,0,0
2020-02-09,China,BeiJingCity,MenTouGouQu,3,0,0,0
2020-02-09,China,BeiJingCity,FangShanQu,14,0,0,0
2020-02-09,China,BeiJingCity,TongZhouQu,16,0,0,0
2020-02-09,China,BeiJingCity,ShunYiQu,10,0,0,0
2020-02-09,China,BeiJingCity,ChangPingQu,17,0,0,0
2020-02-09,China,BeiJingCity,DaXingQu,35,0,2,0
2020-02-09,China,BeiJingCity,HuaiRouQu,7,0,0,0
2020-02-09,China,BeiJingCity,PingGuQu,0,0,0,0
2020-02-09,China,BeiJingCity,MiYunQu,5,0,0,0
2020-02-09,China,BeiJingCity,YanQingQu,1,0,0,0
2020-02-09,China,TianJinCity,,91,0,4,1
2020-02-09,China,TianJinCity,WaiDeLaiJin,6,0,0,0
2020-02-09,China,TianJinCity,WeiGongBuLaiYuan,0,0,0,0
2020-02-09,China,TianJinCity,HePingQu,6,0,1,0
2020-02-09,China,TianJinCity,HeDongQu,10,0,1,0
2020-02-09,China,TianJinCity,HeXiQu,4,0,0,0
